,person_id,country,intensifier,predicate,response,rt,has intensifier?,difference,Z-Score,std,Z-Score Difference,scenario_type,scenario_country
38,591c76c53ae7870001cb0c60,UK,slightly,understandable,20,13618,yes,-80.0,-1.719490777298991,28.846540777666505,-2.773296133376845,narrator,narrator UK
39,591c76c53ae7870001cb0c60,UK,slightly,understandable,100,11867,no,,1.074424942087661,28.846540777666505,,narrator,narrator UK
40,591c76c53ae7870001cb0c60,UK,kind of,understandable,78,16355,yes,-22.0,0.3060981192563318,28.846540777666505,-0.7626564366786324,narrator,narrator UK
41,591c76c53ae7870001cb0c60,UK,kind of,understandable,100,12070,no,,1.074424942087661,28.846540777666505,,narrator,narrator UK
42,591c76c53ae7870001cb0c60,UK,quite,understandable,100,14194,yes,17.0,1.074424942087661,28.846540777666505,0.5893254283425795,narrator,narrator UK
43,591c76c53ae7870001cb0c60,UK,quite,understandable,83,9402,no,,0.4807178517179975,28.846540777666505,,narrator,narrator UK
44,591c76c53ae7870001cb0c60,UK,very,understandable,100,13293,yes,0.0,1.074424942087661,28.846540777666505,0.0,narrator,narrator UK
45,591c76c53ae7870001cb0c60,UK,very,understandable,100,10636,no,,1.074424942087661,28.846540777666505,,narrator,narrator UK
46,591c76c53ae7870001cb0c60,UK,extremely,understandable,100,10431,yes,0.0,1.074424942087661,28.846540777666505,0.0,narrator,narrator UK
47,591c76c53ae7870001cb0c60,UK,extremely,understandable,100,9455,no,,1.074424942087661,28.846540777666505,,narrator,narrator UK
48,591c76c53ae7870001cb0c60,UK,slightly,impressive,19,9088,yes,-73.0,-1.7544147237913241,28.846540777666505,-2.530632721706371,narrator,narrator UK
49,591c76c53ae7870001cb0c60,UK,slightly,impressive,92,11359,no,,0.7950333701489959,28.846540777666505,,narrator,narrator UK
50,591c76c53ae7870001cb0c60,UK,kind of,impressive,62,7846,yes,-22.0,-0.2526850246209987,28.846540777666505,-0.7626564366786324,narrator,narrator UK
51,591c76c53ae7870001cb0c60,UK,kind of,impressive,84,11902,no,,0.5156417982103306,28.846540777666505,,narrator,narrator UK
52,591c76c53ae7870001cb0c60,UK,quite,impressive,70,30960,yes,1.0,0.026706547317666557,28.846540777666505,0.03466620166721056,narrator,narrator UK
53,591c76c53ae7870001cb0c60,UK,quite,impressive,69,7583,no,,-0.008217399174666594,28.846540777666505,,narrator,narrator UK
54,591c76c53ae7870001cb0c60,UK,very,impressive,89,10318,yes,4.0,0.6902615306719965,28.846540777666505,0.13866480666884223,narrator,narrator UK
55,591c76c53ae7870001cb0c60,UK,very,impressive,85,6662,no,,0.5505657447026638,28.846540777666505,,narrator,narrator UK
56,591c76c53ae7870001cb0c60,UK,extremely,impressive,100,12742,yes,0.0,1.074424942087661,28.846540777666505,0.0,narrator,narrator UK
57,591c76c53ae7870001cb0c60,UK,extremely,impressive,100,7277,no,,1.074424942087661,28.846540777666505,,narrator,narrator UK
58,591c76c53ae7870001cb0c60,UK,slightly,helpful,12,13768,yes,-62.0,-1.9988823492376562,28.846540777666505,-2.1493045033670546,narrator,narrator UK
59,591c76c53ae7870001cb0c60,UK,slightly,helpful,74,9643,no,,0.16640233328699916,28.846540777666505,,narrator,narrator UK
60,591c76c53ae7870001cb0c60,UK,kind of,helpful,38,11951,yes,-22.0,-1.0908597404369942,28.846540777666505,-0.7626564366786324,narrator,narrator UK
61,591c76c53ae7870001cb0c60,UK,kind of,helpful,60,7191,no,,-0.32253291760566494,28.846540777666505,,narrator,narrator UK
62,591c76c53ae7870001cb0c60,UK,quite,helpful,50,30570,yes,-9.0,-0.6717723825289965,28.846540777666505,-0.31199581500489504,narrator,narrator UK
63,591c76c53ae7870001cb0c60,UK,quite,helpful,59,10381,no,,-0.3574568640979981,28.846540777666505,,narrator,narrator UK
64,591c76c53ae7870001cb0c60,UK,very,helpful,81,8092,yes,10.0,0.4108699587333312,28.846540777666505,0.3466620166721056,narrator,narrator UK
65,591c76c53ae7870001cb0c60,UK,very,helpful,71,10178,no,,0.06163049380999971,28.846540777666505,,narrator,narrator UK
66,591c76c53ae7870001cb0c60,UK,extremely,helpful,91,9170,yes,38.0,0.7601094236566628,28.846540777666505,1.3173156633540013,narrator,narrator UK
67,591c76c53ae7870001cb0c60,UK,extremely,helpful,53,9475,no,,-0.567000543051997,28.846540777666505,,narrator,narrator UK
68,5c5ff87f8c0552000109d7de,UK,slightly,exhausted,14,25144,yes,-36.0,-1.5383689243378589,30.124121340997878,-1.195055603198798,narrator,narrator UK
69,5c5ff87f8c0552000109d7de,UK,slightly,exhausted,50,8047,no,,-0.3344280270299693,30.124121340997878,,narrator,narrator UK
70,5c5ff87f8c0552000109d7de,UK,kind of,exhausted,9,4350,yes,-41.0,-1.7055829378528435,30.124121340997878,-1.3610355480875198,narrator,narrator UK
71,5c5ff87f8c0552000109d7de,UK,kind of,exhausted,50,18724,no,,-0.3344280270299693,30.124121340997878,,narrator,narrator UK
72,5c5ff87f8c0552000109d7de,UK,quite,exhausted,29,5422,yes,-65.0,-1.036726883792905,30.124121340997878,-2.157739283553385,narrator,narrator UK
73,5c5ff87f8c0552000109d7de,UK,quite,exhausted,94,10553,no,,1.1370552919018957,30.124121340997878,,narrator,narrator UK
74,5c5ff87f8c0552000109d7de,UK,very,exhausted,100,5318,yes,22.0,1.3377121081198773,30.124121340997878,0.7303117575103765,narrator,narrator UK
